| Word in English | Part of Speech | Odiya Translation |
| --- | --- | --- |
| ତୁଙ୍ଗାନଣ୍ଟ  | Noun | ଏଓ୍‌ |
| AAI | Unknown | ASQ |
| ASQ | Unknown | ସାଦ୍‌ |
| professor | Noun | EAICRIQ, IQ ସ୍‌ ପାନୋର୍‌ |
| profit | Noun | ଲାବାମ୍‌ |
| programme | Noun | ACA ସାମାୟାମ୍‌ |
| promise | Noun | ମାଟା ଞ୍ରିଡୁସାନାଦ୍‌,ଭଦାନାଦ୍‌,ନିଜାମ୍‌ |
| pronunciation | Noun | ଗଟି, ଟୀକ୍‌ ତେ ମାଟା, ଲେଙ୍ଗ |
| trianonad | Unknown | ତ୍ରିୟାନାଦ୍‌,କେତାନାଦ୍‌ |
| properly | Adverb | ଆଚ଼ାଲ୍‌ |
| property | Noun | ସମ୍,ସାନ୍‌ ସ୍ରାମ୍‌,ବୂମ୍‌ ଡ଼ାବ୍‌ କ୍‌ |
| prophecy | Noun | ନାଡ଼୍‌ ଦିନା ମାଟ୍ଟା ମୁନ୍ନେ କେତ୍ତାନୋନ୍‌ |
| prophet | Noun | ପାରାମେଶ୍ରାରିନ୍‌ ଇଷ୍ଟାମ୍‌ A ଜ୍‌ ମାନ୍ଦା ଦାର୍ମାମ୍‌ ତ୍‌ ନାରୂଣ୍ଡ |
| propriety | Noun | ଆଦିକାରାମ୍‌ |
| prosperity | Noun | ମେଲ୍‌ ତା ନୁ ସାୟାମ୍‌ |
| prostitute | Noun | ଲାଞ୍ଜି AIGA |
| prostitute lady | Noun | ବୋଗା AISI, MIF, ନାଟା |
| protect | Verb | କାପାଡିଭୋଣ୍ୁ |
| protein | Noun | ସକ୍‌ ତି ଦର୍‌ କାନାଙ୍କ୍‌ ତିନ୍ଦାନାଦ୍‌ |
| protruding teeth molars | Noun | ଗଗୋ ଗାୱ୍‌ ଗା ପାଲ୍‌ କ୍‌ |
| proud | Adjective | AQ ଓମ୍‌ ଆତଣ୍ଡ,କୁଶ୍‌ ତାମ୍‌ |
| provided | Subordinating | Unknown |
