| Word in English | Part of Speech | Odiya Translation |
| --- | --- | --- |
| ସୀଟ୍ | Noun | ଡା ରାଶି ମାନ୍ଦାନାଦ୍ |
| ମୁଚଢାନାଦ୍ | Verb | ମୁଚି ମିନ୍ଦେ |
| ଓାଟା | Noun | ₹୦5୫୦୯],୦୯୦୪୦୮-୮୦୮ |
| ସପେ।ମମୁନ୍ତା | Noun | COW dung |
| ପେଣ୍ଡ ପିଡ଼୍ | Noun | କା, ପେଣ୍ଡା,ପେଣ୍ଡା-ପିଇ |
| ଗୋମେରା | Noun | COW dunk cake |
| ଗଡ଼୍ କ୍ ବାକ୍ କା | Noun | COW herd |
| ଗୋଡ଼କି ଭା ଭା | Noun | COW lows |
| ଭଞ୍ଜେୋ କେୟିତା | Noun | COW milk |
| ଗଡ଼୍, ବାକ୍,ଗଡ୍ କ୍,ବାକ୍ କା | Noun | 90414,90344 Noun |
| ପିର୍କି ଆଣ୍ଡ | Noun | coward |
| ୍ତେର୍ଦାନୋନ୍ | Adjective | cowardly |
| Olid | Noun | cowherd |
| ଡ଼ଙ୍-କଟ୍ରାମ୍ | Noun | cowshed |
| ଏଟି | Noun | crab |
| କାଲ୍ ୱଚ୍ ଡା | Verb | crack,fissure |
| ଟାପାକାୟଠା | Noun | cracks |
| ବଲ୍ଲିସାନାଦ୍ | Noun | craftiness |
| ଗାଣ୍ଠ କଙ୍ଗା | Noun | Crane |
| ନାଗେଁ ଭଷ୍ଟାମ୍ ମାଡ଼ାନାଦ୍ | Noun | craving |
| ଆକୋମିନ୍ଦେ(ପେଭେ), ପାଙ୍କ ମିନ୍ଦେ | Intransitive Verb | ୦1୮8\୮1,୦1୯୯) |
| ତ୍ତ୍ଙ୍କ ଓାଙ୍କ ଥାନ୍ ମିନ୍ଦେ | Verb | ୦୯୮୬୫୪୩୮11)୪,୯୮୦୦1୧୦୯ |
| ତାୟାର୍ ତୁଙ୍ଗା,ମାଡ଼ା | Verb | create |
| ଦହୁନ, ବା ଗାଓାଁନ୍, ଦେ | Noun | creator |
