| Word in English | Part of Speech | Odiya Translation |
| --- | --- | --- |
| plunderer | Noun | ବେଦିରିସି ଲାଗି |
| pneumonia | Noun | ନେଲା ତା ମାନ୍ତାନ୍‌, ଡାଗ୍‌ ରୋଗାମ୍‌ |
| poison | Noun | ସିଷାମ୍‌ |
| poke | Verb | GAL |
| polar bear | Noun | ରାଜ AR କାମ୍‌, 6ORINER |
| pole star | Noun | ରାଜ AR କାମ୍‌ |
| police | Noun | ପୋଲିଶିର୍‌ |
| police station | Noun | ARQ ତାନା |
| politeness | Noun | ନେମ୍‌ IE |
| polka dots | Noun | GQ କା ଚୁକ୍‌ କା, ମାନ୍ଦାନ୍‌ କୁଡ଼ା |
| pollen | Noun | ପ୍ରଙ୍ଗାର୍‌ ଗୁହ୍ଛେଲ୍‌ |
| pomegranate | Noun | AIMA, SINA, QE |
| pond | Noun | NQG |
| pond heron | Noun | ଗୁଣ୍ଟିକଙ୍ଗା |
| ponder over | Verb | ଆଲ୍‌ ସାନାଦ୍‌ |
| pool | Noun | କୁଟା |
| poor man | Noun | MAB ମିନ୍ଦୋଣ୍ୁ |
| pop com | Noun | GQ କି |
| popular | Noun | ନାରୂର୍‌ ନେସ୍‌, ଆଦାନାଦ୍‌, ସାର୍ରେ ତୋର୍‌, କୋରାନାଦ୍‌, BIG, SAE, ଇଷ୍ଟାମ୍‌ |
| popularity | Noun | ନାରୂର୍‌ ନାତୃମେ, ମେଲ୍‌ ତା ଆଦାନାଦ୍‌ |
| population | Noun | ମତାମ୍‌ ଜାନାମ୍‌ |
| porcupine | Noun | ଅୟ୍‌ |
| porridge | Noun | ଗେଞ୍ଜିଜାୱ୍‌ |
| porter | Noun | ବାର୍‌ ଓ୍‌ ସୋସି, ମୋସି |
| possibly | Adverb | ଆସ୍‌ |
